--------- beginning of /dev/log/system
D/Genyd   (   56): error connecting to baseband :(Connection refused) 4 retries left
D/local_opengl(  112): Starting local_opengl
D/Squadron( 1192):  draw enemy adress :-1203426216
D/Squadron( 1192):  draw enemy adress :-1203426008
D/Squadron( 1192):  draw enemy adress :-1203425800
D/Squadron( 1192):  draw enemy adress :-1203425592
D/Squadron( 1192):  draw enemy adress :-1203425384
D/Squadron( 1192):  draw enemy adress :-1203425176
D/Squadron( 1192):  draw enemy adress :-1203424968
D/Squadron( 1192):  draw enemy adress :-1203424760
D/Squadron( 1192):  draw enemy adress :-1203424552
D/Squadron( 1192):  draw enemy adress :-1203424344
D/Squadron( 1192):  draw enemy adress :-1203424136
D/Squadron( 1192):  draw enemy adress :-1203423928
D/Squadron( 1192):  draw enemy adress :-1203423720
D/Squadron( 1192):  draw enemy adress :-1203423512
D/Squadron( 1192):  draw enemy adress :-1203423304
D/Squadron( 1192):  draw enemy adress :-1203423096
D/Squadron( 1192):  draw enemy adress :-1203422888
D/Squadron( 1192):  draw enemy adress :-1203422680
D/Squadron( 1192):  draw enemy adress :-1203422472
D/Squadron( 1192):  draw enemy adress :-1203422264
D/Squadron( 1192):  draw enemy adress :-1203422056
D/Squadron( 1192):  draw enemy adress :-1203421848
D/Squadron( 1192):  draw enemy adress :-1203421640
D/Squadron( 1192):  draw enemy adress :-1203421432
D/Squadron( 1192):  draw enemy adress :-1203421224
D/Squadron( 1192):  draw enemy adress :-1203421016
D/Squadron( 1192):  draw enemy adress :-1203420808
D/Squadron( 1192):  draw enemy adress :-1203420600
D/Squadron( 1192):  draw enemy adress :-1203420392
D/Squadron( 1192):  draw enemy adress :-1203420184
D/Squadron( 1192):  draw enemy adress :-1203419976
D/Squadron( 1192):  draw enemy adress :-1203419768
D/Squadron( 1192):  draw enemy adress :-1203419560
D/Squadron( 1192):  draw enemy adress :-1203419352
D/Squadron( 1192):  draw enemy adress :-1203419144
D/Squadron( 1192):  draw enemy adress :-1203418936
D/Squadron( 1192):  draw enemy adress :-1203418728
D/Squadron( 1192):  draw enemy adress :-1203418520
D/Squadron( 1192):  draw enemy adress :-1203418312
D/Squadron( 1192):  draw enemy adress :-1203418104
D/Squadron( 1192):  draw enemy adress :-1203417896
D/Squadron( 1192):  draw enemy adress :-1203417688
D/Squadron( 1192):  draw enemy adress :-1203417480
D/Squadron( 1192):  draw enemy adress :-1203417272
D/Squadron( 1192):  draw enemy adress :-1203417064
D/Squadron( 1192):  draw enemy adress :-1203416856
D/Squadron( 1192):  draw enemy adress :-1203416648
D/Squadron( 1192):  draw enemy adress :-1203416440
D/Squadron( 1192):  draw enemy adress :-1203416232
D/Squadron( 1192):  draw enemy adress :-1203416024
D/Squadron( 1192):  draw enemy adress :-1203415816
D/Squadron( 1192):  draw enemy adress :-1203415608
D/Squadron( 1192):  draw enemy adress :-1203415400
D/Squadron( 1192):  draw enemy adress :-1203415192
D/Squadron( 1192):  draw enemy adress :-1203414984
D/Squadron( 1192):  draw enemy adress :-1203414776
D/Squadron( 1192):  draw enemy adress :-1203414568
D/Squadron( 1192):  draw enemy adress :-1203414360
D/Squadron( 1192):  draw enemy adress :-1203414152
D/Squadron( 1192):  draw enemy adress :-1203413944
D/Squadron( 1192):  draw enemy adress :-1203413736
D/Squadron( 1192):  draw enemy adress :-1203413528
D/Squadron( 1192):  draw enemy adress :-1203413320
D/Squadron( 1192):  draw enemy adress :-1203413112
D/Squadron( 1192):  draw enemy adress :-1203412904
D/Squadron( 1192):  draw enemy adress :-1203412696
D/Squadron( 1192):  draw enemy adress :-1203412488
D/Squadron( 1192):  draw enemy adress :-1203412280
D/Squadron( 1192):  draw enemy adress :-1203412072
D/Squadron( 1192):  draw enemy adress :-1203411864
D/Squadron( 1192):  draw enemy adress :-1203411656
D/Squadron( 1192):  draw enemy adress :-1203411448
D/Squadron( 1192):  draw enemy adress :-1203411240
D/Squadron( 1192):  draw enemy adress :-1203411032
D/Squadron( 1192):  draw enemy adress :-1203410824
D/Squadron( 1192):  draw enemy adress :-1203410616
D/Squadron( 1192):  draw enemy adress :-1203410408
D/Squadron( 1192):  draw enemy adress :-1203409624
D/Squadron( 1192):  draw enemy adress :-1203816640
D/Squadron( 1192):  draw enemy adress :-1203405776
D/Squadron( 1192):  draw enemy adress :-1202505952
D/Squadron( 1192):  draw enemy adress :-1202505728
D/Squadron( 1192):  draw enemy adress :-1202505552
D/Squadron( 1192):  draw enemy adress :-1202505296
D/Squadron( 1192):  draw enemy adress :-1202505120
D/Squadron( 1192):  draw enemy adress :-1202504912
D/Squadron( 1192):  draw enemy adress :-1202504704
D/Squadron( 1192):  draw enemy adress :-1202504448
D/Squadron( 1192):  draw enemy adress :-1202504224
D/Squadron( 1192):  draw enemy adress :-1202504048
D/Squadron( 1192):  draw enemy adress :-1202503840
D/Squadron( 1192):  draw enemy adress :-1202503584
D/Squadron( 1192):  draw enemy adress :-1202503408
D/Squadron( 1192):  draw enemy adress :-1202503152
D/Squadron( 1192):  draw enemy adress :-1202502976
D/Squadron( 1192):  draw enemy adress :-1202502768
D/Squadron( 1192):  draw enemy adress :-1202502512
D/Squadron( 1192):  draw enemy adress :-1202502288
D/Squadron( 1192):  draw enemy adress :-1202502112
D/Squadron( 1192):  draw enemy adress :-1202501904
D/Squadron( 1192):  draw enemy adress :-1202501648
D/Squadron( 1192):  draw enemy adress :-1202501472
D/Squadron( 1192):  draw enemy adress :-1202501216
D/Squadron( 1192):  draw enemy adress :-1202501040
D/Squadron( 1192):  draw enemy adress :-1202500888
D/Squadron( 1192):  draw enemy adress :-1202500600
D/Squadron( 1192):  draw enemy adress :-1202500392
D/Squadron( 1192):  draw enemy adress :-1202500136
D/Squadron( 1192):  draw enemy adress :-1202499960
D/Squadron( 1192):  draw enemy adress :-1202499752
D/Squadron( 1192):  draw enemy adress :-1202499496
D/Squadron( 1192):  draw enemy adress :-1202499320
D/Squadron( 1192):  draw enemy adress :-1202499064
D/Squadron( 1192):  draw enemy adress :-1202498888
D/Squadron( 1192):  draw enemy adress :-1202498632
D/Squadron( 1192):  draw enemy adress :-1202498408
D/Squadron( 1192):  draw enemy adress :-1202498232
D/Squadron( 1192):  draw enemy adress :-1202497976
D/Squadron( 1192):  draw enemy adress :-1202497800
D/Squadron( 1192):  draw enemy adress :-1202497544
D/Squadron( 1192):  draw enemy adress :-1202497368
D/Squadron( 1192):  draw enemy adress :-1202497112
D/Squadron( 1192):  draw enemy adress :-1202496936
D/Squadron( 1192):  draw enemy adress :-1202496728
D/Squadron( 1192):  draw enemy adress :-1202496520
D/Squadron( 1192):  draw enemy adress :-1202496264
D/Squadron( 1192):  draw enemy adress :-1202496088
D/Squadron( 1192):  draw enemy adress :-1202495880
D/Squadron( 1192):  draw enemy adress :-1202495624
D/Squadron( 1192):  draw enemy adress :-1202495448
D/Squadron( 1192):  draw enemy adress :-1202495192
D/Squadron( 1192):  draw enemy adress :-1202494968
D/Squadron( 1192):  draw enemy adress :-1202494744
D/Squadron( 1192):  draw enemy adress :-1202494568
D/Squadron( 1192):  draw enemy adress :-1202494416
D/Squadron( 1192):  draw enemy adress :-1202494128
D/Squadron( 1192):  draw enemy adress :-1202493920
D/Squadron( 1192):  draw enemy adress :-1202493664
D/Squadron( 1192):  draw enemy adress :-1202493488
D/Squadron( 1192):  draw enemy adress :-1202493232
D/Squadron( 1192):  draw enemy adress :-1202493056
D/Squadron( 1192):  draw enemy adress :-1202492848
D/Squadron( 1192):  draw enemy adress :-1202492592
D/Squadron( 1192):  draw enemy adress :-1202492368
D/Squadron( 1192):  draw enemy adress :-1202492192
D/Squadron( 1192):  draw enemy adress :-1202491936
D/Squadron( 1192):  draw enemy adress :-1202491816
D/Squadron( 1192):  draw enemy adress :-1202491448
D/Squadron( 1192):  draw enemy adress :-1202491304
D/Squadron( 1192):  draw enemy adress :-1202491152
D/Squadron( 1192):  draw enemy adress :-1202490864
D/Squadron( 1192):  draw enemy adress :-1202490656
D/Squadron( 1192):  draw enemy adress :-1202490480
D/Squadron( 1192):  draw enemy adress :-1202490224
D/Squadron( 1192):  draw enemy adress :-1202490080
D/Squadron( 1192):  draw enemy adress :-1202489824
D/Squadron( 1192):  draw enemy adress :-1202489680
D/Squadron( 1192):  draw enemy adress :-1202489472
D/Squadron( 1192):  draw enemy adress :-1202489296
D/Squadron( 1192):  draw enemy adress :-1202489088
D/Squadron( 1192):  draw enemy adress :-1202488912
D/Squadron( 1192):  draw enemy adress :-1202488656
D/Squadron( 1192):  draw enemy adress :-1202488512
D/Squadron( 1192):  draw enemy adress :-1202488304
D/Squadron( 1192):  draw enemy adress :-1202488128
D/Squadron( 1192):  draw enemy adress :-1202487872
D/Squadron( 1192):  draw enemy adress :-1202487728
D/Squadron( 1192):  draw enemy adress :-1202487520
D/Squadron( 1192):  draw enemy adress :-1202487344
D/Squadron( 1192):  draw enemy adress :-1202487088
D/Squadron( 1192):  draw enemy adress :-1202486944
D/Squadron( 1192):  draw enemy adress :-1202486736
D/Squadron( 1192):  draw enemy adress :-1202486560
D/Squadron( 1192):  draw enemy adress :-1202486304
D/Squadron( 1192):  draw enemy adress :-1202486160
D/Squadron( 1192):  draw enemy adress :-1202485904
D/Squadron( 1192):  draw enemy adress :-1202485760
D/Squadron( 1192):  draw enemy adress :-1202485552
D/Squadron( 1192):  draw enemy adress :-1202485376
D/Squadron( 1192):  draw enemy adress :-1202485120
D/Squadron( 1192):  draw enemy adress :-1202484976
D/Squadron( 1192):  draw enemy adress :-1202484720
D/Squadron( 1192):  draw enemy adress :-1202484576
D/Squadron( 1192):  draw enemy adress :-1202484368
D/Squadron( 1192):  draw enemy adress :-1202484192
D/Squadron( 1192):  draw enemy adress :-1202483936
D/Squadron( 1192):  draw enemy adress :-1202483792
D/Squadron( 1192):  draw enemy adress :-1202483640
D/Squadron( 1192):  draw enemy adress :-1202483376
D/Squadron( 1192):  draw enemy adress :-1202483120
D/Squadron( 1192):  draw enemy adress :-1202483008
D/Squadron( 1192):  draw enemy adress :-1202482752
D/Squadron( 1192):  draw enemy adress :-1202482608
D/Squadron( 1192):  draw enemy adress :-1202482352
D/Squadron( 1192):  draw enemy adress :-1202482208
D/Squadron( 1192):  draw enemy adress :-1202481952
D/Squadron( 1192):  draw enemy adress :-1202481808
D/Squadron( 1192):  draw enemy adress :-1202481600
D/Squadron( 1192):  draw enemy adress :-1202481424
D/Squadron( 1192):  draw enemy adress :-1202481168
D/Squadron( 1192):  draw enemy adress :-1202481024
D/Squadron( 1192):  draw enemy adress :-1202480816
D/Squadron( 1192):  draw enemy adress :-1202480640
D/Squadron( 1192):  draw enemy adress :-1202480384
D/Squadron( 1192):  draw enemy adress :-1202480240
D/Squadron( 1192):  draw enemy adress :-1202480032
D/Squadron( 1192):  draw enemy adress :-1202479856
D/Squadron( 1192):  draw enemy adress :-1202479600
D/Squadron( 1192):  draw enemy adress :-1202479456
D/Squadron( 1192):  draw enemy adress :-1202479248
D/Squadron( 1192):  draw enemy adress :-1202479072
D/Squadron( 1192):  draw enemy adress :-1202478816
D/Squadron( 1192):  draw enemy adress :-1202478672
D/Squadron( 1192):  draw enemy adress :-1202478464
D/Squadron( 1192):  draw enemy adress :-1202478288
D/Squadron( 1192):  draw enemy adress :-1202478032
D/Squadron( 1192):  draw enemy adress :-1202477888
D/Squadron( 1192):  draw enemy adress :-1202477680
D/Squadron( 1192):  draw enemy adress :-1202477504
D/Squadron( 1192):  draw enemy adress :-1202477248
D/Squadron( 1192):  draw enemy adress :-1202477104
D/Squadron( 1192):  draw enemy adress :-1202476848
D/Squadron( 1192):  draw enemy adress :-1202476704
D/Squadron( 1192):  draw enemy adress :-1202476496
D/Squadron( 1192):  draw enemy adress :-1202476320
D/Squadron( 1192):  draw enemy adress :-1202476112
D/Squadron( 1192):  draw enemy adress :-1202475936
D/Squadron( 1192):  draw enemy adress :-1202475728
D/Squadron( 1192):  draw enemy adress :-1202475552
D/Squadron( 1192):  draw enemy adress :-1202475344
D/Squadron( 1192):  draw enemy adress :-1202475168
D/Squadron( 1192):  draw enemy adress :-1202474912
D/Squadron( 1192):  draw enemy adress :-1202474768
D/Squadron( 1192):  draw enemy adress :-1202474560
D/Squadron( 1192):  draw enemy adress :-1202474384
D/Squadron( 1192):  draw enemy adress :-1202474176
D/Squadron( 1192):  draw enemy adress :-1202474000
D/Squadron( 1192):  draw enemy adress :-1202473792
D/Squadron( 1192):  draw enemy adress :-1202473616
D/Squadron( 1192):  draw enemy adress :-1202473360
D/Squadron( 1192):  draw enemy adress :-1202473216
D/Squadron( 1192):  draw enemy adress :-1202473008
D/Squadron( 1192):  draw enemy adress :-1202472832
D/Squadron( 1192):  draw enemy adress :-1202472624
D/Squadron( 1192):  draw enemy adress :-1202472448
D/Squadron( 1192):  draw enemy adress :-1202472240
D/Squadron( 1192):  draw enemy adress :-1202472064
D/Squadron( 1192):  draw enemy adress :-1202471856
D/Squadron( 1192):  draw enemy adress :-1202471680
D/Squadron( 1192):  draw enemy adress :-1202471472
D/Squadron( 1192):  draw enemy adress :-1202471296
D/Squadron( 1192):  draw enemy adress :-1202471088
D/Squadron( 1192):  draw enemy adress :-1202470912
D/Squadron( 1192):  draw enemy adress :-1202470704
D/Squadron( 1192):  draw enemy adress :-1202470528
D/Squadron( 1192):  draw enemy adress :-1202470320
D/Squadron( 1192):  draw enemy adress :-1202470144
D/Squadron( 1192):  draw enemy adress :-1202469936
D/Squadron( 1192):  draw enemy adress :-1202469760
D/Squadron( 1192):  draw enemy adress :-1202469552
D/Squadron( 1192):  draw enemy adress :-1202469376
D/Squadron( 1192):  draw enemy adress :-1202469120
D/Squadron( 1192):  draw enemy adress :-1202468976
D/Squadron( 1192):  draw enemy adress :-1202468768
D/Squadron( 1192):  draw enemy adress :-1202468592
D/Squadron( 1192):  draw enemy adress :-1202468384
D/Squadron( 1192):  draw enemy adress :-1202468208
D/Squadron( 1192):  draw enemy adress :-1202468000
D/Squadron( 1192):  draw enemy adress :-1202467824
D/Squadron( 1192):  draw enemy adress :-1202467616
D/Squadron( 1192):  draw enemy adress :-1202467440
D/Squadron( 1192):  draw enemy adress :-1202467232
D/Squadron( 1192):  draw enemy adress :-1202467056
D/Squadron( 1192):  draw enemy adress :-1202466848
D/Squadron( 1192):  draw enemy adress :-1202466672
D/Squadron( 1192):  draw enemy adress :-1202466416
D/Squadron( 1192):  draw enemy adress :-1202466272
D/Squadron( 1192):  draw enemy adress :-1202466064
D/Squadron( 1192):  draw enemy adress :-1202465888
D/Squadron( 1192):  draw enemy adress :-1202465680
D/Squadron( 1192):  draw enemy adress :-1202465504
D/Squadron( 1192):  draw enemy adress :-1202465296
D/Squadron( 1192):  draw enemy adress :-1202465120
D/Squadron( 1192):  draw enemy adress :-1202464912
D/Squadron( 1192):  draw enemy adress :-1202464736
D/Squadron( 1192):  draw enemy adress :-1202464528
D/Squadron( 1192):  draw enemy adress :-1202464352
D/Squadron( 1192):  draw enemy adress :-1202464144
D/Squadron( 1192):  draw enemy adress :-1202463968
D/Squadron( 1192):  draw enemy adress :-1202463760
D/Squadron( 1192):  draw enemy adress :-1202463584
D/Squadron( 1192):  draw enemy adress :-1202463328
D/Squadron( 1192):  draw enemy adress :-1202463184
D/Squadron( 1192):  draw enemy adress :-1202462976
D/Squadron( 1192):  draw enemy adress :-1202462800
D/Squadron( 1192):  draw enemy adress :-1202462592
D/Squadron( 1192):  draw enemy adress :-1202462416
D/Squadron( 1192):  draw enemy adress :-1202462208
D/Squadron( 1192):  draw enemy adress :-1202462032
D/Squadron( 1192):  draw enemy adress :-1202461824
D/Squadron( 1192):  draw enemy adress :-1202461648
D/Squadron( 1192):  draw enemy adress :-1202461440
D/Squadron( 1192):  draw enemy adress :-1202461264
D/Squadron( 1192):  draw enemy adress :-1202461056
D/Squadron( 1192):  draw enemy adress :-1202460880
D/Squadron( 1192):  draw enemy adress :-1202460672
D/Squadron( 1192):  draw enemy adress :-1202460496
D/Squadron( 1192):  draw enemy adress :-1202460288
D/Squadron( 1192):  draw enemy adress :-1202460112
D/Squadron( 1192):  draw enemy adress :-1202459904
D/Squadron( 1192):  draw enemy adress :-1202459728
D/Squadron( 1192):  draw enemy adress :-1202459520
D/Squadron( 1192):  draw enemy adress :-1202459344
D/Squadron( 1192):  draw enemy adress :-1202459136
D/Squadron( 1192):  draw enemy adress :-1202458960
D/Squadron( 1192):  draw enemy adress :-1202458752
D/Squadron( 1192):  draw enemy adress :-1202458576
D/Squadron( 1192):  draw enemy adress :-1202458368
D/Squadron( 1192):  draw enemy adress :-1202458192
D/Squadron( 1192):  draw enemy adress :-1202457984
D/Squadron( 1192):  draw enemy adress :-1202457808
D/Squadron( 1192):  draw enemy adress :-1202457600
D/Squadron( 1192):  draw enemy adress :-1202457424
D/Squadron( 1192):  draw enemy adress :-1202457216
D/Squadron( 1192):  draw enemy adress :-1202457040
D/Squadron( 1192):  draw enemy adress :-1202456832
D/Squadron( 1192):  draw enemy adress :-1202456656
D/Squadron( 1192):  draw enemy adress :-1202456448
D/Squadron( 1192):  draw enemy adress :-1202456272
D/Squadron( 1192):  draw enemy adress :-1202456016
D/Squadron( 1192):  draw enemy adress :-1202455872
D/Squadron( 1192):  draw enemy adress :-1202455664
D/Squadron( 1192):  draw enemy adress :-1202455488
D/Squadron( 1192):  draw enemy adress :-1202455280
D/Squadron( 1192):  draw enemy adress :-1202455104
D/Squadron( 1192):  draw enemy adress :-1202454896
D/Squadron( 1192):  draw enemy adress :-1202454720
D/Squadron( 1192):  draw enemy adress :-1202454512
D/Squadron( 1192):  draw enemy adress :-1202454336
D/Squadron( 1192):  draw enemy adress :-1202454128
D/Squadron( 1192):  draw enemy adress :-1202453952
D/Squadron( 1192):  draw enemy adress :-1202453744
D/Squadron( 1192):  draw enemy adress :-1202453568
D/Squadron( 1192):  draw enemy adress :-1202453360
D/Squadron( 1192):  draw enemy adress :-1202453184
D/Squadron( 1192):  draw enemy adress :-1202452976
D/Squadron( 1192):  draw enemy adress :-1202452800
D/Squadron( 1192):  draw enemy adress :-1202452592
D/Squadron( 1192):  draw enemy adress :-1202452416
D/Squadron( 1192):  draw enemy adress :-1202452208
D/Squadron( 1192):  draw enemy adress :-1202452032
D/Squadron( 1192):  draw enemy adress :-1202451776
D/Squadron( 1192):  draw enemy adress :-1202451632
D/Squadron( 1192):  draw enemy adress :-1202451424
D/Squadron( 1192):  draw enemy adress :-1202451248
D/Squadron( 1192):  draw enemy adress :-1202451040
D/Squadron( 1192):  draw enemy adress :-1202450864
D/Squadron( 1192):  draw enemy adress :-1202450656
D/Squadron( 1192):  draw enemy adress :-1202450480
D/Squadron( 1192):  draw enemy adress :-1202450272
D/Squadron( 1192):  draw enemy adress :-1202450096
D/Squadron( 1192):  draw enemy adress :-1202449888
D/Squadron( 1192):  draw enemy adress :-1202449712
D/Squadron( 1192):  draw enemy adress :-1202449504
D/Squadron( 1192):  draw enemy adress :-1202449328
D/Squadron( 1192):  draw enemy adress :-1202449120
D/Squadron( 1192):  draw enemy adress :-1202448944
D/Squadron( 1192):  draw enemy adress :-1202448736
D/Squadron( 1192):  draw enemy adress :-1202448560
D/Squadron( 1192):  draw enemy adress :-1202448352
D/Squadron( 1192):  draw enemy adress :-1202448176
D/Squadron( 1192):  draw enemy adress :-1202447968
D/Squadron( 1192):  draw enemy adress :-1202447792
D/Squadron( 1192):  draw enemy adress :-1202447584
D/Squadron( 1192):  draw enemy adress :-1202447408
D/Squadron( 1192):  draw enemy adress :-1202447200
D/Squadron( 1192):  draw enemy adress :-1202447024
D/Squadron( 1192):  draw enemy adress :-1202446816
D/Squadron( 1192):  draw enemy adress :-1202446640
D/Squadron( 1192):  draw enemy adress :-1202446432
D/Squadron( 1192):  draw enemy adress :-1202446256
D/Squadron( 1192):  draw enemy adress :-1202446048
D/Squadron( 1192):  draw enemy adress :-1202445872
D/Squadron( 1192):  draw enemy adress :-1202445664
D/Squadron( 1192):  draw enemy adress :-1202445488
D/Squadron( 1192):  draw enemy adress :-1202445280
D/Squadron( 1192):  draw enemy adress :-1202445104
D/Squadron( 1192):  draw enemy adress :-1202444896
D/Squadron( 1192):  draw enemy adress :-1202444720
D/Squadron( 1192):  draw enemy adress :-1202444512
D/Squadron( 1192):  draw enemy adress :-1202444256
D/Squadron( 1192):  draw enemy adress :-1202444112
D/Squadron( 1192):  draw enemy adress :-1202443936
D/Squadron( 1192):  draw enemy adress :-1202443728
D/Squadron( 1192):  draw enemy adress :-1202443552
D/Squadron( 1192):  draw enemy adress :-1202443344
D/Squadron( 1192):  draw enemy adress :-1202443168
D/Squadron( 1192):  draw enemy adress :-1202442960
D/Squadron( 1192):  draw enemy adress :-1202442784
D/Squadron( 1192):  draw enemy adress :-1202442576
D/Squadron( 1192):  draw enemy adress :-1202442400
D/Squadron( 1192):  draw enemy adress :-1202442192
D/Squadron( 1192):  draw enemy adress :-1202442016
D/Squadron( 1192):  draw enemy adress :-1202441808
D/Squadron( 1192):  draw enemy adress :-1202441632
D/Squadron( 1192):  draw enemy adress :-1202441424
D/Squadron( 1192):  draw enemy adress :-1202441248
D/Squadron( 1192):  draw enemy adress :-1202441040
D/Squadron( 1192):  draw enemy adress :-1202440864
D/Squadron( 1192):  draw enemy adress :-1202440656
D/Squadron( 1192):  draw enemy adress :-1202440480
D/Squadron( 1192):  draw enemy adress :-1202440272
D/Squadron( 1192):  draw enemy adress :-1202440096
D/Squadron( 1192):  draw enemy adress :-1202439888
D/Squadron( 1192):  draw enemy adress :-1202439712
D/Squadron( 1192):  draw enemy adress :-1202439504
D/Squadron( 1192):  draw enemy adress :-1202439328
D/Squadron( 1192):  draw enemy adress :-1202439120
D/Squadron( 1192):  draw enemy adress :-1202438944
D/Squadron( 1192):  draw enemy adress :-1202438736
D/Squadron( 1192):  draw enemy adress :-1202438560
D/Squadron( 1192):  draw enemy adress :-1202438352
D/Squadron( 1192):  draw enemy adress :-1202438176
D/Squadron( 1192):  draw enemy adress :-1202437968
D/Squadron( 1192):  draw enemy adress :-1202437792
D/Squadron( 1192):  draw enemy adress :-1202437584
D/Squadron( 1192):  draw enemy adress :-1202437408
D/Squadron( 1192):  draw enemy adress :-1202437200
D/Squadron( 1192):  draw enemy adress :-1202437024
D/Squadron( 1192):  draw enemy adress :-1202436768
D/Squadron( 1192):  draw enemy adress :-1202436624
D/Squadron( 1192):  draw enemy adress :-1202436416
D/Squadron( 1192):  draw enemy adress :-1202436240
D/Squadron( 1192):  draw enemy adress :-1202436032
D/Squadron( 1192):  draw enemy adress :-1202435856
D/Squadron( 1192):  draw enemy adress :-1202435648
D/Squadron( 1192):  draw enemy adress :-1202435472
D/Squadron( 1192):  draw enemy adress :-1202435264
D/Squadron( 1192):  draw enemy adress :-1202435088
D/Squadron( 1192):  draw enemy adress :-1202434880
D/Squadron( 1192):  draw enemy adress :-1202434704
D/Squadron( 1192):  draw enemy adress :-1202434496
D/Squadron( 1192):  draw enemy adress :-1202434320
D/Squadron( 1192):  draw enemy adress :-1202434112
D/Squadron( 1192):  draw enemy adress :-1202433936
D/Squadron( 1192):  draw enemy adress :-1202433728
D/Squadron( 1192):  draw enemy adress :-1202433552
D/Squadron( 1192):  draw enemy adress :-1202433344
D/Squadron( 1192):  draw enemy adress :-1202433168
D/Squadron( 1192):  draw enemy adress :-1202432960
D/Squadron( 1192):  draw enemy adress :-1202432784
D/Squadron( 1192):  draw enemy adress :-1202432576
D/Squadron( 1192):  draw enemy adress :-1202432400
D/Squadron( 1192):  draw enemy adress :-1202432192
D/Squadron( 1192):  draw enemy adress :-1202432016
D/Squadron( 1192):  draw enemy adress :-1202431808
D/Squadron( 1192):  draw enemy adress :-1202431632
D/Squadron( 1192):  draw enemy adress :-1202431424
D/Squadron( 1192):  draw enemy adress :-1202431248
D/Squadron( 1192):  draw enemy adress :-1202430992
D/Squadron( 1192):  draw enemy adress :-1202430848
D/Squadron( 1192):  draw enemy adress :-1202430640
D/Squadron( 1192):  draw enemy adress :-1202430464
D/Squadron( 1192):  draw enemy adress :-1202430256
D/Squadron( 1192):  draw enemy adress :-1202430080
D/Squadron( 1192):  draw enemy adress :-1202429872
D/Squadron( 1192):  draw enemy adress :-1202429696
D/Squadron( 1192):  draw enemy adress :-1202429488
D/Squadron( 1192):  draw enemy adress :-1202429312
D/Squadron( 1192):  draw enemy adress :-1202429104
D/Squadron( 1192):  draw enemy adress :-1202428928
D/Squadron( 1192):  draw enemy adress :-1202428720
D/Squadron( 1192):  draw enemy adress :-1202428544
D/Squadron( 1192):  draw enemy adress :-1202428336
D/Squadron( 1192):  draw enemy adress :-1202428160
D/Squadron( 1192):  draw enemy adress :-1202427952
D/Squadron( 1192):  draw enemy adress :-1202427776
D/Squadron( 1192):  draw enemy adress :-1202427568
D/Squadron( 1192):  draw enemy adress :-1202427392
D/Squadron( 1192):  draw enemy adress :-1202427184
D/Squadron( 1192):  draw enemy adress :-1202427008
D/Squadron( 1192):  draw enemy adress :-1202426800
D/Squadron( 1192):  draw enemy adress :-1202426624
D/Squadron( 1192):  draw enemy adress :-1202426416
D/Squadron( 1192):  draw enemy adress :-1202426240
D/Squadron( 1192):  draw enemy adress :-1202426032
D/Squadron( 1192):  draw enemy adress :-1202425856
D/Squadron( 1192):  draw enemy adress :-1202425648
D/Squadron( 1192):  draw enemy adress :-1202425472
D/Squadron( 1192):  draw enemy adress :-1202425264
D/Squadron( 1192):  draw enemy adress :-1202425088
D/Squadron( 1192):  draw enemy adress :-1202424880
D/Squadron( 1192):  draw enemy adress :-1202424704
D/Squadron( 1192):  draw enemy adress :-1202424496
D/Squadron( 1192):  draw enemy adress :-1202424320
D/Squadron( 1192):  draw enemy adress :-1202424112
D/Squadron( 1192):  draw enemy adress :-1202423936
D/Squadron( 1192):  draw enemy adress :-1202423728
D/Squadron( 1192):  draw enemy adress :-1202423552
D/Squadron( 1192):  draw enemy adress :-1202423344
D/Squadron( 1192):  draw enemy adress :-1202423168
D/Squadron( 1192):  draw enemy adress :-1202422960
D/Squadron( 1192):  draw enemy adress :-1202422784
D/Squadron( 1192):  draw enemy adress :-1202422576
D/Squadron( 1192):  draw enemy adress :-1202422400
D/Squadron( 1192):  draw enemy adress :-1202422192
D/Squadron( 1192):  draw enemy adress :-1202422016
D/Squadron( 1192):  draw enemy adress :-1202421808
D/Squadron( 1192):  draw enemy adress :-1202421632
D/Squadron( 1192):  draw enemy adress :-1202421424
D/Squadron( 1192):  draw enemy adress :-1202421248
D/Squadron( 1192):  draw enemy adress :-1202421040
D/Squadron( 1192):  draw enemy adress :-1202420864
D/Squadron( 1192):  draw enemy adress :-1202420656
D/Squadron( 1192):  draw enemy adress :-1202420480
D/Squadron( 1192):  draw enemy adress :-1202420272
D/Squadron( 1192):  draw enemy adress :-1202420096
D/Squadron( 1192):  draw enemy adress :-1202419888
D/Squadron( 1192):  draw enemy adress :-1202419712
D/Squadron( 1192):  draw enemy adress :-1202419504
D/Squadron( 1192):  draw enemy adress :-1202419328
D/Squadron( 1192):  draw enemy adress :-1202419120
D/Squadron( 1192):  draw enemy adress :-1202418944
D/Squadron( 1192):  draw enemy adress :-1202418736
D/Squadron( 1192):  draw enemy adress :-1202418560
D/Squadron( 1192):  draw enemy adress :-1202418304
D/Squadron( 1192):  draw enemy adress :-1202418160
D/Squadron( 1192):  draw enemy adress :-1202417952
D/Squadron( 1192):  draw enemy adress :-1202417776
D/Squadron( 1192):  draw enemy adress :-1202417568
D/Squadron( 1192):  draw enemy adress :-1202417392
D/Squadron( 1192):  draw enemy adress :-1202417184
D/Squadron( 1192):  draw enemy adress :-1202417008
D/Squadron( 1192):  draw enemy adress :-1202416800
D/Squadron( 1192):  draw enemy adress :-1202416624
